INFO:root:Rebuilding indexes due to updated legal_data.json
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:12:28] "POST /ask HTTP/1.1" 200 -
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
INFO:werkzeug:[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
INFO:werkzeug:[33mPress CTRL+C to quit[0m
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:12:56] "GET / HTTP/1.1" 200 -
INFO:root:Query received: Quelles sont les lois fondamentales regissant les changes en Tunisie ?
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:13:04] "POST /ask HTTP/1.1" 200 -
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
INFO:werkzeug:[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
INFO:werkzeug:[33mPress CTRL+C to quit[0m
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:16:12] "GET / HTTP/1.1" 200 -
INFO:root:Query received: Quelles sont les lois fondamentales regissant les changes en Tunisie ?
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:16:24] "POST /ask HTTP/1.1" 200 -
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
INFO:werkzeug:[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
INFO:werkzeug:[33mPress CTRL+C to quit[0m
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:19:41] "GET / HTTP/1.1" 200 -
INFO:root:Query received: Quelles sont les lois fondamentales regissant les changes en Tunisie ?
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:19:58] "POST /ask HTTP/1.1" 200 -
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
INFO:werkzeug:[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
INFO:werkzeug:[33mPress CTRL+C to quit[0m
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:22:53] "GET / HTTP/1.1" 200 -
INFO:root:Query received: Quelles sont les lois fondamentales regissant les changes en Tunisie ?
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:23:08] "POST /ask HTTP/1.1" 200 -
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
INFO:werkzeug:[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
INFO:werkzeug:[33mPress CTRL+C to quit[0m
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:26:32] "GET / HTTP/1.1" 200 -
INFO:root:Query received: Quelles sont les lois fondamentales regissant les changes en Tunisie ?
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:26:50] "POST /ask HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:28:26] "GET / HTTP/1.1" 200 -
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
INFO:werkzeug:[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
INFO:werkzeug:[33mPress CTRL+C to quit[0m
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:28:46] "GET / HTTP/1.1" 200 -
INFO:root:Query received: Quelles sont les lois fondamentales regissant les changes en Tunisie ?
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:28:58] "POST /ask HTTP/1.1" 200 -
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
INFO:werkzeug:[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
INFO:werkzeug:[33mPress CTRL+C to quit[0m
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:32:12] "GET / HTTP/1.1" 200 -
INFO:root:Query received: Quelles sont les lois fondamentales regissant les changes en Tunisie ?
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:32:25] "POST /ask HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:33:18] "GET / HTTP/1.1" 200 -
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
INFO:werkzeug:[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
INFO:werkzeug:[33mPress CTRL+C to quit[0m
INFO:werkzeug: * Restarting with watchdog (windowsapi)
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
WARNING:werkzeug: * Debugger is active!
INFO:werkzeug: * Debugger PIN: 413-810-847
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:33:57] "GET / HTTP/1.1" 200 -
INFO:root:Query received: Quelles sont les lois fondamentales regissant les changes en Tunisie ?
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:34:08] "POST /ask HTTP/1.1" 200 -
INFO:root:Query received: vous etes qui?
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:36:07] "POST /ask HTTP/1.1" 200 -
INFO:root:Query received: Quelles sont les lois fondamentales regissant les changes en Tunisie ?
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:36:53] "POST /ask HTTP/1.1" 200 -
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
INFO:werkzeug:[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
INFO:werkzeug:[33mPress CTRL+C to quit[0m
INFO:werkzeug: * Restarting with watchdog (windowsapi)
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
WARNING:werkzeug: * Debugger is active!
INFO:werkzeug: * Debugger PIN: 413-810-847
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:39:59] "GET / HTTP/1.1" 200 -
INFO:root:Query received: Quelles sont les lois fondamentales regissant les changes en Tunisie ?
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:40:30] "POST /ask HTTP/1.1" 200 -
INFO:root:Query received: Quelles sont les lois fondamentales regissant les changes en Tunisie ?
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:41:08] "POST /ask HTTP/1.1" 200 -
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
INFO:werkzeug:[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
INFO:werkzeug:[33mPress CTRL+C to quit[0m
INFO:werkzeug: * Restarting with watchdog (windowsapi)
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
WARNING:werkzeug: * Debugger is active!
INFO:werkzeug: * Debugger PIN: 413-810-847
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:44:16] "GET / HTTP/1.1" 200 -
INFO:root:Query received: Quelles sont les lois fondamentales regissant les changes en Tunisie ?
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:44:25] "POST /ask HTTP/1.1" 200 -
INFO:werkzeug: * Detected change in 'C:\\Users\\chedl\\OneDrive - ESPRIT\\Desktop\\Jo\\app.py', reloading
INFO:werkzeug: * Detected change in 'C:\\Users\\chedl\\OneDrive - ESPRIT\\Desktop\\Jo\\app.py', reloading
INFO:werkzeug: * Restarting with watchdog (windowsapi)
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
INFO:werkzeug:[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
INFO:werkzeug:[33mPress CTRL+C to quit[0m
INFO:werkzeug: * Restarting with watchdog (windowsapi)
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
WARNING:werkzeug: * Debugger is active!
INFO:werkzeug: * Debugger PIN: 413-810-847
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:46:05] "GET / HTTP/1.1" 200 -
INFO:root:Query received: Quelles sont les lois fondamentales regissant les changes en Tunisie ?
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:46:19] "POST /ask HTTP/1.1" 200 -
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
INFO:werkzeug:[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
INFO:werkzeug:[33mPress CTRL+C to quit[0m
INFO:werkzeug: * Restarting with watchdog (windowsapi)
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
WARNING:werkzeug: * Debugger is active!
INFO:werkzeug: * Debugger PIN: 413-810-847
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:51:08] "GET / HTTP/1.1" 200 -
INFO:root:Query received: Quelles sont les lois fondamentales regissant les changes en Tunisie ?
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:51:15] "POST /ask HTTP/1.1" 200 -
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
INFO:werkzeug:[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
INFO:werkzeug:[33mPress CTRL+C to quit[0m
INFO:werkzeug: * Restarting with watchdog (windowsapi)
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
WARNING:werkzeug: * Debugger is active!
INFO:werkzeug: * Debugger PIN: 413-810-847
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:54:11] "GET / HTTP/1.1" 200 -
INFO:root:Query received: Quelles sont les lois fondamentales regissant les changes en Tunisie ?
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:54:24] "POST /ask HTTP/1.1" 200 -
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
INFO:werkzeug:[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
INFO:werkzeug:[33mPress CTRL+C to quit[0m
INFO:werkzeug: * Restarting with watchdog (windowsapi)
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
WARNING:werkzeug: * Debugger is active!
INFO:werkzeug: * Debugger PIN: 413-810-847
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:57:23] "GET / HTTP/1.1" 200 -
INFO:root:Query received: Quelles sont les lois fondamentales regissant les changes en Tunisie ?
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:57:36] "POST /ask HTTP/1.1" 200 -
INFO:root:Query received: hello
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 14:58:32] "POST /ask HTTP/1.1" 200 -
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
INFO:werkzeug:[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
INFO:werkzeug:[33mPress CTRL+C to quit[0m
INFO:werkzeug: * Restarting with watchdog (windowsapi)
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
WARNING:werkzeug: * Debugger is active!
INFO:werkzeug: * Debugger PIN: 413-810-847
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 15:00:45] "GET / HTTP/1.1" 200 -
INFO:root:Query received: Quelles sont les lois fondamentales regissant les changes en Tunisie ?
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 15:01:10] "POST /ask HTTP/1.1" 200 -
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
INFO:werkzeug:[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
INFO:werkzeug:[33mPress CTRL+C to quit[0m
INFO:werkzeug: * Restarting with watchdog (windowsapi)
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
WARNING:werkzeug: * Debugger is active!
INFO:werkzeug: * Debugger PIN: 413-810-847
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 15:04:04] "GET / HTTP/1.1" 200 -
INFO:root:Query received: Quelles sont les lois fondamentales regissant les changes en Tunisie ?
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 15:04:13] "POST /ask HTTP/1.1" 200 -
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
INFO:werkzeug:[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
INFO:werkzeug:[33mPress CTRL+C to quit[0m
INFO:werkzeug: * Restarting with watchdog (windowsapi)
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
WARNING:werkzeug: * Debugger is active!
INFO:werkzeug: * Debugger PIN: 413-810-847
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 15:09:42] "GET / HTTP/1.1" 200 -
INFO:root:Query received: Quelles sont les lois fondamentales regissant les changes en Tunisie ?
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 15:09:57] "POST /ask HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 15:10:43] "GET / HTTP/1.1" 200 -
INFO:root:Query received: Quelles sont les lois fondamentales regissant les changes en Tunisie ?
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 15:12:18] "POST /ask HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 15:14:53] "GET / HTTP/1.1" 200 -
INFO:root:Query received: Quelle est la réglementation en vigueur concernant l'activité de change manuel exercée par les banques intermédiaires agréées à travers des bureaux de change spécialisés ?
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 15:15:03] "POST /ask HTTP/1.1" 200 -
INFO:root:Query received: Lorsqu’un «compte bureau de change» enregistre un solde créditeur, c'est quoi le solde necessaire
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 15:19:57] "POST /ask HTTP/1.1" 200 -
INFO:root:Query received: Quelles sont les obligations des bureaux de change en matière d'affichage des taux de change pour les opérations de vente et d'achat de devises étrangères ?
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 15:22:11] "POST /ask HTTP/1.1" 200 -
INFO:werkzeug: * Detected change in 'C:\\Users\\chedl\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\huggingface_hub\\__init__.py', reloading
INFO:werkzeug: * Detected change in 'C:\\Users\\chedl\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\huggingface_hub\\repocard_data.py', reloading
INFO:werkzeug: * Detected change in 'C:\\Users\\chedl\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\huggingface_hub\\utils\\__init__.py', reloading
INFO:werkzeug: * Detected change in 'C:\\Users\\chedl\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\huggingface_hub\\utils\\logging.py', reloading
INFO:werkzeug: * Detected change in 'C:\\Users\\chedl\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\_typing\\__init__.py', reloading
INFO:werkzeug: * Detected change in 'C:\\Users\\chedl\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\_typing\\_array_like.py', reloading
INFO:werkzeug: * Detected change in 'C:\\Users\\chedl\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\_typing\\_nested_sequence.py', reloading
INFO:werkzeug: * Detected change in 'C:\\Users\\chedl\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\_utils\\__init__.py', reloading
INFO:werkzeug: * Detected change in 'C:\\Users\\chedl\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\_typing\\_nbit.py', reloading
INFO:werkzeug: * Detected change in 'C:\\Users\\chedl\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\_typing\\_dtype_like.py', reloading
INFO:werkzeug: * Detected change in 'C:\\Users\\chedl\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\_typing\\_shape.py', reloading
INFO:werkzeug: * Detected change in 'C:\\Users\\chedl\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\_typing\\_scalars.py', reloading
INFO:werkzeug: * Restarting with watchdog (windowsapi)
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
WARNING:werkzeug: * Debugger is active!
INFO:werkzeug: * Debugger PIN: 413-810-847
INFO:werkzeug: * Detected change in 'C:\\Users\\chedl\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\langdetect\\__init__.py', reloading
INFO:werkzeug: * Detected change in 'C:\\Users\\chedl\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\langdetect\\detector_factory.py', reloading
INFO:werkzeug: * Restarting with watchdog (windowsapi)
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
WARNING:werkzeug: * Debugger is active!
INFO:werkzeug: * Debugger PIN: 413-810-847
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
INFO:werkzeug:[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
INFO:werkzeug:[33mPress CTRL+C to quit[0m
INFO:werkzeug: * Restarting with watchdog (windowsapi)
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
INFO:sentence_transformers.SentenceTransformer:Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
WARNING:werkzeug: * Debugger is active!
INFO:werkzeug: * Debugger PIN: 413-810-847
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 15:25:37] "GET / HTTP/1.1" 200 -
INFO:root:Query received: Quelles sont les obligations des bureaux de change en matière d'affichage des taux de change pour les opérations de vente et d'achat de devises étrangères ?
INFO:httpx:HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
INFO:werkzeug:127.0.0.1 - - [08/Mar/2025 15:25:53] "POST /ask HTTP/1.1" 200 -
INFO:werkzeug: * Detected change in 'C:\\Users\\chedl\\OneDrive - ESPRIT\\Desktop\\Jo\\app.py', reloading
INFO:werkzeug: * Detected change in 'C:\\Users\\chedl\\OneDrive - ESPRIT\\Desktop\\Jo\\app.py', reloading
INFO:werkzeug: * Detected change in 'C:\\Users\\chedl\\OneDrive - ESPRIT\\Desktop\\Jo\\app.py', reloading
INFO:werkzeug: * Restarting with watchdog (windowsapi)
2025-03-08 15:29:42,921 - WARNING - Config file config.yaml not found, using defaults.
2025-03-08 15:29:42,954 - INFO - Use pytorch device_name: cuda
2025-03-08 15:29:42,954 - INFO - Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
2025-03-08 15:29:46,039 - INFO - Loading pre-built indexes...
2025-03-08 15:29:46,096 - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://192.168.100.3:5000
2025-03-08 15:29:46,096 - INFO - [33mPress CTRL+C to quit[0m
2025-03-08 15:30:46,240 - INFO - 127.0.0.1 - - [08/Mar/2025 15:30:46] "GET / HTTP/1.1" 200 -
2025-03-08 15:30:48,906 - INFO - Query received: Quelles sont les obligations des bureaux de change en matière d'affichage des taux de change pour les opérations de vente et d'achat de devises étrangères ?
2025-03-08 15:32:18,731 - INFO - HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
2025-03-08 15:32:18,738 - INFO - 127.0.0.1 - - [08/Mar/2025 15:32:18] "POST /ask HTTP/1.1" 200 -
2025-03-08 15:35:08,252 - INFO - Query received: Quelles sont les conditions et les restrictions liées à l’autorisation d’exportation de devises sous forme de billets de banque étrangers ou de chèques ?
2025-03-08 15:37:48,183 - INFO - HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
2025-03-08 15:37:48,185 - INFO - 127.0.0.1 - - [08/Mar/2025 15:37:48] "POST /ask HTTP/1.1" 200 -
2025-03-08 15:45:47,655 - WARNING - Config file config.yaml not found, using defaults.
2025-03-08 15:45:47,699 - INFO - Use pytorch device_name: cuda
2025-03-08 15:45:47,699 - INFO - Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
2025-03-08 15:45:51,658 - INFO - Loading pre-built indexes...
2025-03-08 15:45:51,742 - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://192.168.100.3:5000
2025-03-08 15:45:51,742 - INFO - [33mPress CTRL+C to quit[0m
2025-03-08 15:46:07,531 - INFO - 127.0.0.1 - - [08/Mar/2025 15:46:07] "GET / HTTP/1.1" 200 -
2025-03-08 15:46:10,296 - INFO - Query received: Quelles sont les conditions et les restrictions liées à l’autorisation d’exportation de devises sous forme de billets de banque étrangers ou de chèques ?
